p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.57695976984257e-06	0.35413877988303	0.25	0.01	0.130920304536008	15	AC009318.1
3.57695976984257e-06	0.327272971450319	0.25	0.01	0.130920304536008	15	ANK1
3.66793611878724e-06	0.34413827785533	0.25	0.01	0.134250129883732	15	AL357054.2
3.7611284808331e-06	0.35885728320724	0.25	0.01	0.137661063526972	15	CA6
3.7611284808331e-06	0.290691499909222	0.25	0.01	0.137661063526972	15	SUSD4
3.95436796287285e-06	0.347880572514611	0.25	0.01	0.144733821809109	15	SCN11A
3.95436796287285e-06	0.322660948131954	0.25	0.01	0.144733821809109	15	RWDD2B
3.95436796287285e-06	0.318921797249886	0.25	0.01	0.144733821809109	15	PARPBP
4.94564118596965e-06	0.980906248981136	0.5	0.041	0.181015413047675	15	CENPB
5.03733899315436e-06	0.699612213830288	0.5	0.04	0.184371644488443	15	CCR6
5.87923978740811e-06	1.08313839620222	0.75	0.09	0.215186055458924	15	NARS2
6.44031069237627e-06	0.321295333162623	0.25	0.011	0.235721811651664	15	PSD
6.5961946705239e-06	0.351954756940178	0.25	0.011	0.241427321135845	15	ZNF577
6.75568449009895e-06	0.343853924489828	0.25	0.011	0.247264808022112	15	NNMT
6.8942216508399e-06	0.827198488063377	0.75	0.084	0.252335406642391	15	CDK5RAP3
6.91885935768975e-06	0.347998603134527	0.25	0.011	0.253237171350802	15	RACGAP1
7.08580011798311e-06	0.319762317849682	0.25	0.011	0.2593473701183	15	ZNF582
7.08580011798311e-06	0.275743846118232	0.25	0.011	0.2593473701183	15	AC083870.1
7.25658928527342e-06	0.277131533980833	0.25	0.011	0.265598424430293	15	AL050341.2
7.25658928527342e-06	0.276482170247939	0.25	0.011	0.265598424430293	15	PLBD2
9.22662772543695e-06	1.26289313292589	1	0.165	0.337703801378718	15	TESPA1
9.34001200743505e-06	0.438908170449018	0.5	0.041	0.34185377948413	15	IFI30
1.00369593821385e-05	0.954702488357082	0.5	0.043	0.367362750345653	15	UPRT
1.15171301605274e-05	0.346343115471669	0.25	0.011	0.421538481005464	15	ITPRIPL1
1.15171301605274e-05	0.339118250459137	0.25	0.011	0.421538481005464	15	INAFM1
1.15261227636713e-05	0.511828899031056	0.5	0.041	0.421867619273132	15	DBT
1.20536566406823e-05	0.344480711808388	0.25	0.011	0.441175886705614	15	AC008892.1
1.20536566406823e-05	0.275870305648495	0.25	0.011	0.441175886705614	15	AC139720.1
1.20536566406823e-05	0.275222287183742	0.25	0.011	0.441175886705614	15	TMEM45B
1.29877290755738e-05	0.794463873189661	0.75	0.089	0.475363871895077	15	ABL2
1.3161570822163e-05	0.460405559815308	0.5	0.042	0.481726653661989	15	AC025171.3
1.37221776360669e-05	0.953742176785418	1	0.149	0.502245423657684	15	CNIH4
1.39788420610416e-05	0.460304001418389	0.5	0.042	0.511639598276184	15	NPIPB4
1.41480052352504e-05	0.47402538317131	0.5	0.042	0.517831139615398	15	TMEM41A
1.4156240115016e-05	1.26556067516835	0.75	0.097	0.518132544449699	15	PKIA
1.42124727533528e-05	0.560062726838672	0.75	0.085	0.520190715245466	15	QTRT2
1.46278410459836e-05	0.522354328727907	0.5	0.042	0.535393610124046	15	GTF2H2
1.50707446669957e-05	0.602304406309537	0.25	0.012	0.551604325556711	15	C2orf27A
1.53595625521995e-05	0.568587403681965	0.75	0.085	0.562175348973053	15	AGGF1
1.54061234963238e-05	0.637755820796794	0.25	0.012	0.563879526088947	15	AC079305.3
1.55789500619829e-05	0.740694186006235	0.5	0.043	0.570205151218635	15	RPP25L
1.7572744165798e-05	0.357789087885743	0.25	0.012	0.643180009212372	15	PAQR8
1.83980324482405e-05	0.773757112377271	0.5	0.045	0.673386385638049	15	C12orf45
1.87620568671407e-05	0.32216623301667	0.25	0.012	0.686710043394217	15	AC004812.2
1.91752550185937e-05	0.311055332358061	0.25	0.012	0.701833508935546	15	AC019130.1
1.93443098215211e-05	0.440295932998141	0.5	0.043	0.708021083777495	15	EPDR1
2.01629145054567e-05	0.737008162023547	0.5	0.045	0.737982833814222	15	SLFN11
2.10399040513695e-05	0.676679603913274	0.5	0.044	0.770081528184173	15	TMTC3
2.13953206824948e-05	0.75364395262589	0.5	0.045	0.783090132299993	15	RIC3
2.23475598693803e-05	0.65870795376638	0.25	0.012	0.817943038779187	15	AL022328.4
2.33127996344051e-05	0.663405539775201	0.25	0.012	0.853271779418859	15	UNG
2.42261126345043e-05	0.674526679760253	0.5	0.045	0.886699948535491	15	CBX1
2.54756709287812e-05	0.470639076154114	0.5	0.044	0.932435031664321	15	CCDC71L
2.74109894472986e-05	0.748487474363408	0.5	0.045	1	15	FAM118B
2.87642606389476e-05	0.342510071346502	0.25	0.012	1	15	CALHM2
2.93715941991925e-05	0.346381590787838	0.25	0.012	1	15	FOXO6
2.98926632118275e-05	0.707960481003973	0.75	0.093	1	15	ZNF569
2.99290256381782e-05	0.459413141795645	0.5	0.044	1	15	QTRT1
2.99911037458237e-05	0.312619802185271	0.25	0.012	1	15	FASTKD3
2.99911037458237e-05	0.306283463583554	0.25	0.012	1	15	NMNAT3
2.99911037458237e-05	0.301251098508182	0.25	0.012	1	15	POLE2
3.01269627255907e-05	0.772270938373767	1	0.15	1	15	GOLT1B
3.03266934038112e-05	0.888821587466603	1	0.157	1	15	POLE3
3.1267574216237e-05	0.332866900107636	0.25	0.012	1	15	FZD6
3.1267574216237e-05	0.271777065446119	0.25	0.012	1	15	AC095055.1
3.1267574216237e-05	0.256741299622238	0.25	0.012	1	15	OXT
3.30232255938079e-05	0.871785712547273	0.5	0.049	1	15	C11orf1
3.41253689103343e-05	0.797061859792012	1	0.151	1	15	ARFGAP2
3.44078188945476e-05	1.18243045377146	1	0.17	1	15	C18orf32
3.78259715522242e-05	0.454218573852997	0.5	0.045	1	15	MRPL24
4.12205389906305e-05	0.444549548017621	0.5	0.046	1	15	GTF2H3
4.43960790883859e-05	0.349795430274825	0.25	0.013	1	15	CBWD3
4.43960790883859e-05	0.335451823872526	0.25	0.013	1	15	FCSK
4.52944915815149e-05	0.351469427640797	0.25	0.013	1	15	CERNA1
4.62101282243301e-05	0.262906066754567	0.25	0.013	1	15	PARP2
4.62101282243301e-05	0.255841261272288	0.25	0.013	1	15	CCT6B
4.76423935740275e-05	0.502855040964595	0.5	0.047	1	15	CPSF3
5.0978333487283e-05	1.02588587177765	1	0.172	1	15	WWP1
5.10555524435511e-05	0.699753874355702	0.5	0.049	1	15	EPB41L5
5.15497599978531e-05	0.655412193547344	0.25	0.013	1	15	KYAT1
5.30928946819879e-05	1.88698253412275	0.75	0.124	1	15	FAM117B
5.35734397583341e-05	0.694786348298424	0.5	0.048	1	15	CACNA2D2
5.6817408330124e-05	0.65221400937334	0.25	0.013	1	15	C5orf30
5.8014945586852e-05	1.78023154935254	1	0.186	1	15	PLCL1
5.86942461671286e-05	0.701336055767909	0.5	0.049	1	15	ANKUB1
5.96929552477431e-05	0.766710603120776	0.75	0.1	1	15	AK2
6.05103270588498e-05	0.437289710913342	0.5	0.048	1	15	ZNF786
6.13945375061726e-05	0.34108912763027	0.25	0.013	1	15	BRCA1
6.2592200255307e-05	0.33702204556687	0.25	0.013	1	15	C8orf82
6.38119577644093e-05	0.345515944414117	0.25	0.013	1	15	KIAA1671
6.50541917346523e-05	0.339799954609532	0.25	0.013	1	15	USP12-AS1
6.50541917346523e-05	0.324126930388254	0.25	0.013	1	15	AC016773.1
6.63192899546544e-05	0.312575934114346	0.25	0.013	1	15	HSD17B8
6.76076463881031e-05	0.297477187716999	0.25	0.013	1	15	CHKB-DT
7.18392910175172e-05	1.66662057390267	1	0.23	1	15	MED27
7.4117161492335e-05	0.64334527196199	0.25	0.014	1	15	BASP1
8.0086885724144e-05	0.660974993595789	0.5	0.051	1	15	SLC26A11
8.25874520949411e-05	1.28651392547621	1	0.174	1	15	CD3G
8.40759189442842e-05	0.734673758175999	0.5	0.052	1	15	GCNT4
8.54352817988154e-05	0.540849504140142	0.75	0.099	1	15	SRSF8
8.58377750556876e-05	0.437576909054319	0.5	0.049	1	15	DZIP3
8.93458485418907e-05	0.327355006774812	0.25	0.014	1	15	AL162390.1
8.98354445882612e-05	0.897593907226278	0.25	0.014	1	15	ISM1
9.22027104212599e-05	1.31525109039018	1	0.186	1	15	LEF1
9.27269121000538e-05	0.328002468682311	0.25	0.014	1	15	AL645933.3
9.27269121000538e-05	0.307250664733631	0.25	0.014	1	15	RGS17
9.44624161424047e-05	0.301920490286825	0.25	0.014	1	15	LINC00310
9.75265983226193e-05	0.896436991451475	0.5	0.055	1	15	SPICE1
0.000101503691457813	0.92134551289828	1	0.179	1	15	ASXL2
0.000105798019397907	0.639324582287658	0.25	0.014	1	15	ZBTB34
0.000107089846412293	0.432096091407347	0.5	0.05	1	15	MPDU1
0.0001104231011433	0.74052932775091	0.75	0.105	1	15	DNAAF2
0.000114492213210075	0.757309504278795	0.5	0.053	1	15	GNE
0.000126108180448874	1.84793748053324	1	0.228	1	15	CAMK4
0.000126659818823701	0.326820947428776	0.25	0.014	1	15	YPEL4
0.00012816297310816	0.65812331083994	0.25	0.015	1	15	SFXN2
0.00012816297310816	0.651885843064204	0.25	0.015	1	15	PLAG1
0.00012816297310816	0.647956890419886	0.25	0.015	1	15	JRKL
0.000131272906130853	0.331420953755794	0.25	0.014	1	15	PLPP3
0.000133638385333759	0.294365475082971	0.25	0.014	1	15	CYFIP1
0.000133638385333759	0.256852182707678	0.25	0.014	1	15	AL078459.1
0.000136043983932979	0.263820995404987	0.25	0.014	1	15	PRMT6
0.000138125436243742	0.756317207338606	0.75	0.108	1	15	EEFSEC
0.000142380285086064	0.641066777732125	0.25	0.015	1	15	ZNF613
0.000153901721617111	0.489572346117118	0.75	0.103	1	15	FLOT2
0.000158004276531115	0.747157852586296	0.75	0.109	1	15	NAE1
0.000159851382687502	0.50220759615524	0.75	0.104	1	15	SHFL
0.000162202134290223	0.982746560655816	0.75	0.12	1	15	EFCAB2
0.000163656731651058	0.335259325235739	0.25	0.015	1	15	PPP2R3B
0.000163915321498946	0.711657983428072	0.5	0.055	1	15	BRCC3
0.000167108485843621	0.423148225880122	0.5	0.052	1	15	MAN1B1
0.000168456111162822	1.15988816804368	0.5	0.058	1	15	ANKRD52
0.00016998629212748	0.96478792696978	0.5	0.058	1	15	NQO2
0.000172380438711781	0.333365846025834	0.25	0.015	1	15	AC091045.1
0.000172680357309164	0.470908380207841	0.5	0.053	1	15	GPN2
0.000178437229346037	0.331296162285413	0.25	0.015	1	15	OPRM1
0.000184693708416933	0.300056325528654	0.25	0.015	1	15	TMEM143
0.00020001918129658	0.465212608772224	0.5	0.054	1	15	TP53TG1
0.000204970516887242	0.48062639256832	0.75	0.105	1	15	KIZ
0.000206113092636882	0.479825712384141	0.5	0.055	1	15	SAMD1
0.000209440914164866	1.12265539457845	0.5	0.061	1	15	FRA10AC1
0.000212820961728045	0.896852121479059	0.75	0.118	1	15	USP22
0.000212844186330049	0.720093219508844	0.5	0.057	1	15	TMEM260
0.000218700411832338	0.345801362560656	0.25	0.016	1	15	SPINT2
0.000221076100410361	0.798413287172575	1	0.18	1	15	CCDC174
0.000222601598101544	0.731279039973061	0.5	0.058	1	15	RGS14
0.000226145991585888	0.299277074090423	0.25	0.016	1	15	ALKBH2
0.000229957385837407	0.25195667217726	0.25	0.016	1	15	DHFR
0.000232241283909958	0.421130094213653	0.5	0.055	1	15	PARP10
0.000233829004329531	0.326577323294017	0.25	0.016	1	15	AC007728.2
0.000237761727434271	0.293765746930228	0.25	0.016	1	15	DIAPH2-AS1
0.000239120173074404	0.885342826668322	0.75	0.12	1	15	EPSTI1
0.000240381095152407	0.902450825517932	0.75	0.12	1	15	FILIP1L
0.000241756447187153	0.258534069065051	0.25	0.016	1	15	AC105429.1
0.000252132725096738	0.683516806624978	0.5	0.058	1	15	GLE1
0.000261938314169243	1.15139967669591	0.5	0.065	1	15	MAP4K2
0.000272951609749959	0.823637675102559	0.75	0.12	1	15	VPS8
0.000277872456311609	0.646033399867288	0.5	0.058	1	15	ZNF641
0.000282344841446589	0.694289423907067	0.5	0.058	1	15	NCAPD3
0.000301265929138777	0.331001724412881	0.25	0.016	1	15	PTCD1
0.000301892165507026	0.445065016579147	0.5	0.056	1	15	SPTSSA
0.000306172124449456	0.25226158793653	0.25	0.016	1	15	MT1E
0.000311153058110203	0.296686950222971	0.25	0.016	1	15	GPAT3
0.000311153058110203	0.254757459467152	0.25	0.016	1	15	LZTR1
0.000315646928118337	0.64719081806507	1	0.178	1	15	SLAIN2
0.000316209779954474	0.28520435486158	0.25	0.016	1	15	IPO13
0.000347913963042003	1.19045707121762	1	0.224	1	15	TSPAN14
0.000357203100443384	0.873009417149603	0.25	0.017	1	15	IQCH
0.00037628299115316	0.307330216088022	0.25	0.017	1	15	DLGAP4-AS1
0.000377617353051453	0.929130214564378	1	0.204	1	15	MANF
0.000394384878666207	0.323964630270055	0.25	0.017	1	15	SOCS5
0.000394384878666207	0.297901779521056	0.25	0.017	1	15	TOP3B
0.000400597470668415	0.320072599435546	0.25	0.017	1	15	AC105916.1
0.000400597470668415	0.28851360825656	0.25	0.017	1	15	S100A13
0.000400597470668415	0.285514919018209	0.25	0.017	1	15	AL049840.5
0.000400597470668415	0.253225431771323	0.25	0.017	1	15	LINC02246
0.000404167896195181	0.628711534320274	0.25	0.017	1	15	SLC26A3
0.000410428162252618	0.632632321379961	0.25	0.017	1	15	RNF152
0.000413297892507621	0.256647369932999	0.25	0.017	1	15	SEC31B
0.000413297892507621	0.251127897431249	0.25	0.017	1	15	SH3PXD2A
0.000413297892507621	0.251054278712393	0.25	0.017	1	15	AL590764.1
0.000422465886707271	0.434398464014712	0.5	0.059	1	15	TCOF1
0.000437065062278319	0.442212376936428	0.5	0.059	1	15	CKAP4
0.000437336928767508	0.666834348477151	0.75	0.121	1	15	MFSD6
0.000443111229239465	0.623129035986919	0.25	0.017	1	15	AP005482.1
0.000449340643688468	0.799191502124035	1	0.19	1	15	TRAPPC4
0.00045852353346732	0.649207173968081	0.25	0.018	1	15	TTN
0.000485534873460861	0.304165062716501	0.25	0.017	1	15	RPP40
0.000494211883176001	0.641201597804764	0.25	0.018	1	15	GDAP1
0.000494211883176001	0.634119971506646	0.25	0.018	1	15	AMZ1
0.000499330331866573	0.701750010567195	0.5	0.063	1	15	ARMC10
0.00050049792909668	0.318807131820631	0.25	0.017	1	15	TMOD1
0.000501337257929819	1.11205503834634	0.25	0.018	1	15	TMEM268
0.000506154718628842	1.39518469467586	0.5	0.066	1	15	AL627171.2
0.00050813965062662	0.275752903841853	0.25	0.017	1	15	ITGA1
0.00050813965062662	0.258534695264446	0.25	0.017	1	15	RHNO1
0.00050813965062662	0.251452445822842	0.25	0.017	1	15	AL356512.1
0.000509199417037475	0.63294037825061	0.25	0.018	1	15	RGL1
0.000512488764583456	0.448121219138106	0.5	0.06	1	15	B3GALT4
0.000515890027948684	0.262381596406441	0.25	0.017	1	15	RAB34
0.000516851070617615	0.636307219466368	0.25	0.018	1	15	HYPK
0.000538036807082215	0.878266073832148	0.75	0.136	1	15	TRAT1
0.000538123048346146	0.692551541175752	0.75	0.122	1	15	SRM
0.000547696520781866	0.400136596817498	0.5	0.06	1	15	TIMMDC1
0.000554863282800716	0.718153349827467	0.5	0.063	1	15	MMP25-AS1
0.00057808527407497	0.643681865901197	0.75	0.124	1	15	NR2C1
0.000599487595710128	0.306273243447109	0.25	0.018	1	15	FUOM
0.000617425483293921	0.317020419097564	0.25	0.018	1	15	GRPEL2
0.000617425483293921	0.31687100638998	0.25	0.018	1	15	TMEM9
0.000617425483293921	0.293278222881211	0.25	0.018	1	15	TBC1D12
0.000626580541022986	0.300424389577971	0.25	0.018	1	15	C2orf81
0.000635861762723277	0.297650760300112	0.25	0.018	1	15	GATD3A
0.000635861762723277	0.293621464252292	0.25	0.018	1	15	SNTA1
0.000635861762723277	0.291912824015317	0.25	0.018	1	15	C2orf74
0.000635861762723277	0.255157241186219	0.25	0.018	1	15	SPATA6L
0.000645270736327903	0.319645948973828	0.25	0.018	1	15	AC103703.1
0.000645270736327903	0.253338396547322	0.25	0.018	1	15	AKIP1
0.000645270736327903	0.25127733918613	0.25	0.018	1	15	CENPJ
0.000661461209987683	0.567527185227571	0.25	0.018	1	15	ANKRD6
0.00068332546813976	0.717980272752592	0.5	0.066	1	15	PAM16
0.000693584777034596	0.453969391051641	0.5	0.062	1	15	GPR155
0.000701050877105333	0.870379056028609	1	0.214	1	15	RAB3GAP2
0.000701788619054349	0.682526054838212	0.75	0.127	1	15	DCAF15
0.000704794588400984	0.419010527800053	0.5	0.062	1	15	BNIP3
0.000722409986421099	0.440773524779651	0.5	0.063	1	15	SLC25A37
0.00072379669574527	0.63468987187331	0.75	0.126	1	15	VKORC1L1
0.000731600152025791	0.335159294998992	0.25	0.018	1	15	EXOSC5
0.000742166128905481	0.318965606413541	0.25	0.018	1	15	DAPK1
0.000754677981711115	0.97406267078946	0.75	0.142	1	15	SRRT
0.000760384624355067	0.44578693907048	0.75	0.121	1	15	RBM28
0.000763724471942156	0.291397848214969	0.25	0.018	1	15	ADAT1
0.000763724549262198	0.31571446676718	0.25	0.018	1	15	MYH11
0.000764517700004042	1.80987352075593	1	0.325	1	15	LDLRAD4
0.00077472046772943	0.32186293403275	0.25	0.018	1	15	LINC00630
0.00077472046772943	0.318374866334167	0.25	0.018	1	15	ZSCAN29
0.00077472046772943	0.288128109038495	0.25	0.018	1	15	AC027279.1
0.00077607503792139	0.448644699360463	0.5	0.063	1	15	MRRF
0.00078184215410345	0.573607009536946	0.5	0.064	1	15	GFM2
0.000785863206279397	0.328404161500313	0.25	0.018	1	15	WIZ
0.000799142073355512	0.730244755030298	0.5	0.068	1	15	MAL
0.000807277579088053	0.404990683644702	0.5	0.063	1	15	EDARADD
0.000819264701559209	0.697269225164057	0.5	0.067	1	15	TMEM87B
0.00082930646737967	2.28338788510305	0.75	0.166	1	15	TSHZ2
0.000859939136505758	0.637566622921866	0.25	0.019	1	15	DAPP1
0.000865295478362779	0.425306492773796	0.5	0.064	1	15	ZNF124
0.000865909175667256	0.678476676837186	0.75	0.13	1	15	PPIH
0.000871176458627435	0.567452868696745	0.5	0.065	1	15	ID1
0.000886111553658551	1.1115419949918	0.5	0.071	1	15	FBXO31
0.000894719009925626	1.1054179111989	0.25	0.02	1	15	CARMIL1
0.000908134062934482	0.7366022233945	1	0.21	1	15	MAP3K1
0.000929609196618783	0.882245256738811	0.5	0.071	1	15	YIF1A
0.000943292049185001	0.374829271599907	0.5	0.064	1	15	ZNF107
0.000945067402331717	0.615979332924713	1	0.197	1	15	ACTR10
0.000947326899231779	0.651755201451808	0.75	0.128	1	15	ZMYM4
0.000971818459853558	0.390389729580132	0.5	0.064	1	15	SLC12A7
0.00102770612353431	0.332779783949638	0.25	0.019	1	15	TRIM73
0.00106172964435894	0.392999495286	0.5	0.065	1	15	CCNQ
0.00108065516657606	0.501435323297429	0.25	0.02	1	15	ARSK
0.00108618913275803	0.438308812602067	0.5	0.065	1	15	LINC00649
0.00110089205862365	0.743145755032458	0.75	0.138	1	15	NCOA6
0.00112488864239188	0.620240413583867	0.25	0.02	1	15	ZFYVE19
0.00114000110085826	0.502090365560465	0.25	0.02	1	15	REC8
0.00114550285673363	0.311210673057167	0.25	0.019	1	15	AC242426.2
0.00116107447631419	0.295561904338707	0.25	0.019	1	15	FAM171A1
0.00118054695834257	0.698300576448187	0.5	0.07	1	15	RBM19
0.00120089475524052	0.390543253082655	0.5	0.066	1	15	XAF1
0.00120348359355777	0.416780808530565	0.75	0.126	1	15	SAE1
0.00121942923027499	0.451399461628556	0.75	0.127	1	15	CARS
0.00122809530986927	0.397521024167298	0.5	0.066	1	15	PIGG
0.00123728787524477	0.363609933063564	0.5	0.066	1	15	PRDX3
0.00125770796494711	0.629861735747336	0.25	0.02	1	15	FANCD2
0.00126408379922297	0.655162628396489	0.5	0.071	1	15	WAKMAR2
0.00128811940578051	0.663553175196556	0.75	0.137	1	15	LSM12
0.00128972881150063	0.842194587974004	0.75	0.147	1	15	RRP1B
0.00129098864887264	0.752845131158245	0.25	0.02	1	15	LINC02446
0.0012975637621175	0.664110620717671	0.5	0.07	1	15	KANSL1-AS1
0.00129920901399143	0.42489985235413	0.5	0.067	1	15	ACTN1
0.00130179259034726	0.324745122506103	0.25	0.02	1	15	CHML
0.00130179259034726	0.316990279758214	0.25	0.02	1	15	HECTD3
0.00132585125160773	1.16768762764588	0.5	0.077	1	15	SEL1L3
0.00133659252569974	0.327095271055209	0.25	0.02	1	15	MECR
0.00134243622626662	0.565149335925546	0.25	0.02	1	15	ABCA3
0.00135431251227841	0.285287837426285	0.25	0.02	1	15	PHKG1
0.00135951973432134	1.49854755505628	1	0.352	1	15	IL7R
0.00137327638903835	0.390727482915095	0.5	0.067	1	15	MIOS
0.00139403068859088	0.807639262000979	0.5	0.074	1	15	TPGS2
0.00140831444234781	0.591542227184256	0.5	0.071	1	15	POGK
0.00144762975808931	0.624511485723084	0.5	0.072	1	15	PCNX2
0.00145966690251071	0.632198075511967	0.5	0.071	1	15	IFT88
0.00148237899642211	0.36710766952533	0.5	0.068	1	15	LIPA
0.0014890183124192	0.322918609532208	0.25	0.02	1	15	ANKRD23
0.00148956447924902	1.09016854459599	0.25	0.021	1	15	CD99L2
0.00149319421414435	0.42597419070358	0.5	0.068	1	15	MSMO1
0.00149975423881023	0.701967946556814	0.5	0.072	1	15	RAD51-AS1
0.00152789947768176	0.323205283781293	0.25	0.02	1	15	ARMCX4
0.00154152265022998	0.630719990793657	0.75	0.139	1	15	TMCC1
0.00154164036364439	0.389675290986097	0.5	0.068	1	15	FN3KRP
0.0015424199904175	1.62011205537087	1	0.299	1	15	CMSS1
0.00154841601190133	0.935444634481366	0.75	0.147	1	15	CCDC66
0.00154861724722527	0.617897221647306	0.25	0.021	1	15	MPZL1
0.00156758787269979	0.79750377481136	1	0.231	1	15	PRKDC
0.00158842566284312	0.617408116715022	0.25	0.021	1	15	CATSPER2
0.00160848155556972	0.290536713002813	0.25	0.02	1	15	SERPINB9P1
0.0016291744887158	0.609603371884459	0.25	0.021	1	15	MAP3K12
0.00162922929182277	0.282029651669831	0.25	0.02	1	15	HIPK1-AS1
0.00166303843948796	0.775287680069165	0.5	0.076	1	15	AQP3
0.00175258574946569	0.621439684192912	0.25	0.021	1	15	PRDM15
0.00177153130385819	0.539162137214947	0.75	0.137	1	15	KIAA0556
0.00177948965783559	0.305167136587225	0.25	0.021	1	15	WDR78
0.00178710171042726	0.384782045872058	0.5	0.07	1	15	C1orf131
0.00179786566279856	0.560286149742693	0.5	0.072	1	15	ERP27
0.00183843399212605	0.334750944372743	0.5	0.07	1	15	STK3
0.00185452337960239	0.368671938623966	0.5	0.07	1	15	LEMD2
0.00187100654277801	0.307493881457716	0.25	0.021	1	15	TK2
0.00187100654277801	0.292926391216197	0.25	0.021	1	15	DPY19L3
0.00187973650751619	0.651434639306026	0.5	0.074	1	15	CGRRF1
0.00189455156900546	0.276883683332829	0.25	0.021	1	15	FHL1
0.00189894888604459	0.838890812654678	0.75	0.155	1	15	ATG13
0.0019112919024799	0.592549008332533	0.25	0.021	1	15	ATG4C
0.00191230795164653	0.398210862112078	0.5	0.071	1	15	DNAJC27
0.00191836845085395	0.279354275369525	0.25	0.021	1	15	IRAK1BP1
0.00192229977832064	1.64846265035229	0.75	0.226	1	15	TRAC
0.00192345639171605	0.391208696047594	0.5	0.071	1	15	RPIA
0.00194539051210704	0.859526250780759	1	0.255	1	15	NUFIP2
0.00195016294870394	0.908450861524636	0.5	0.081	1	15	ESYT1
0.00195892288400141	0.66883414126813	0.5	0.075	1	15	LARS2
0.00197134046805526	0.932972963338011	0.75	0.15	1	15	FKBP5
0.00198975533157469	1.03201738613249	0.75	0.173	1	15	EMC10
0.00199448884272361	0.736850581458152	0.75	0.147	1	15	CEP83
0.00203273937636994	0.43698223969935	0.75	0.136	1	15	EFTUD2
0.00205164606956232	0.432314967828782	0.5	0.072	1	15	GABPB2
0.00205292590197382	1.64304969787888	1	0.356	1	15	PDE3B
0.00208135064921016	0.38557714213678	0.5	0.072	1	15	GNS
0.00208226055765985	0.633059216151092	0.5	0.075	1	15	PUS7L
0.00209547273110971	0.615314748566421	0.25	0.022	1	15	PPP2R5B
0.00210133382191539	0.696658609678445	1	0.224	1	15	SUCO
0.00210876906679712	0.315096016965539	0.25	0.021	1	15	CENPQ
0.00212097739860501	0.610510295928038	0.25	0.022	1	15	AC027682.4
0.00215314712734477	0.351438874297842	0.5	0.072	1	15	MRPL48
0.00219920902762503	0.597412494782449	0.25	0.022	1	15	AP001160.1
0.0022228476470673	0.667599325232056	0.5	0.077	1	15	RAD51C
0.0022415187923008	0.309066910684518	0.25	0.021	1	15	GPR180
0.00224151895468929	0.300642903684123	0.25	0.021	1	15	AL138787.2
0.00225985689176759	0.42957373630777	0.5	0.072	1	15	MARCH9
0.00226897084961238	0.284629589210816	0.25	0.021	1	15	ZSCAN25
0.00229850246225457	0.684605699559175	1	0.227	1	15	YTHDF3
0.00230763294033601	0.532961793559073	0.25	0.022	1	15	PDE7B
0.00233791813652933	0.33293329747562	0.5	0.072	1	15	ZFAND1
0.0023566448385224	0.943495852916419	0.5	0.085	1	15	SH3YL1
0.00237025894084959	0.389858019461152	0.5	0.073	1	15	DNAJA3
0.00237035695516613	0.38375638798415	0.5	0.072	1	15	MYCBP
0.00238224418617174	0.532151453238287	0.5	0.075	1	15	YBX3
0.00241144956534636	0.855322572636804	0.5	0.08	1	15	RWDD3
0.00243537665423822	0.331704767754615	0.5	0.073	1	15	FABP5
0.00244679531558935	0.499053975587385	0.5	0.075	1	15	PLEKHA5
0.00244955743093091	1.48744698215435	1	0.365	1	15	BCAS3
0.00247947155088073	0.282879662996415	0.25	0.022	1	15	RABL2A
0.00249124176775057	0.620095260712612	0.5	0.076	1	15	ATP6V1B2
0.00250015980042392	0.584279948322901	0.75	0.146	1	15	CLASRP
0.00250922407523623	0.261079931290062	0.25	0.022	1	15	FBLN7
0.00251150726435561	0.868791287008912	0.5	0.081	1	15	RETREG1
0.00252738530334804	1.2828200720847	1	0.307	1	15	CCR7
0.00253930285899459	0.294535164258592	0.25	0.022	1	15	NPDC1
0.00257020898383903	1.00177315526879	0.5	0.082	1	15	TMEM67
0.00257239713540288	0.756795797588578	0.5	0.08	1	15	CDCA4
0.00261435276377208	0.842565603750128	0.75	0.161	1	15	MRPS36
0.00262497872116027	0.526406677762486	0.75	0.144	1	15	MAST2
0.00263620010529506	0.769587110075892	0.75	0.157	1	15	CDK5RAP1
0.00266704253099222	0.62155564763955	0.25	0.023	1	15	SLC35A2
0.00267970336583088	0.463208101333931	0.75	0.146	1	15	SESN3
0.00269828646466101	0.92523310234753	0.5	0.083	1	15	ZC3H12D
0.00276976064349638	0.610431554648476	0.75	0.148	1	15	PAFAH1B2
0.002794663212926	0.294547088048505	0.25	0.022	1	15	PLEKHB1
0.002794663212926	0.269007716484257	0.25	0.022	1	15	ZNF527
0.00279639087039839	1.04656194309766	0.5	0.087	1	15	ACER3
0.00281516365477094	1.04459485342973	1	0.308	1	15	EHMT1
0.00283764577405736	0.58499164501044	0.75	0.147	1	15	WDR44
0.00285208118232319	0.611493567847727	0.75	0.148	1	15	MGRN1
0.00285752963976268	0.638560378910839	0.5	0.08	1	15	TRMT6
0.00288276561751367	0.647512871325945	0.5	0.079	1	15	HDAC5
0.00288991685610414	0.661428299076551	0.5	0.081	1	15	CD27
0.00292830392539058	1.29284649162085	1	0.345	1	15	NKTR
0.00292940842473033	0.581119714832076	0.75	0.148	1	15	ATG16L2
0.00296225103611621	0.28159041180425	0.25	0.022	1	15	PROSER3
