p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene
1.19814059790182e-12	-0.319805592491764	0.218	0.23	4.38531440238045e-08	KPNA6
1.85391110280742e-12	-0.294015679786122	0.467	0.426	6.78550002738544e-08	ACTR2
2.69350998707968e-12	-0.338303723518328	0.303	0.298	9.85851590371035e-08	MORC3
2.94148856043035e-12	-0.319792721333862	0.217	0.228	1.07661422800311e-07	RABGAP1
3.29885591348807e-12	-0.290280360356355	0.191	0.209	1.20741425289577e-07	SSBP3
3.65817342699637e-12	-0.327818617585465	0.277	0.28	1.33892805601494e-07	CREB1
4.17506396476240e-12	-0.326093691516951	0.364	0.348	1.52811516174269e-07	COG5
6.24166341458422e-12	-0.314741558136412	0.201	0.214	2.28451122637197e-07	APPBP2
6.69632135961236e-12	-0.312843185652138	0.114	0.133	2.45092058083172e-07	DSE
8.33311273598482e-12	-0.308461905571467	0.198	0.212	3.05000259249781e-07	STRN
8.58107388173198e-12	0.327763640068187	0.294	0.248	3.14075885145272e-07	HLA-DPA1
1.02832863285574e-11	-0.313404788866973	0.236	0.244	3.76378562911529e-07	MACO1
1.05290394650427e-11	-0.324325425342149	0.199	0.212	3.85373373460027e-07	ANKRD13C
1.20103255206039e-11	-0.254223747273441	0.16	0.179	4.39589924379625e-07	NFATC1
1.23966863798719e-11	-0.31039993106677	0.227	0.238	4.5373111818969e-07	GALNT11
1.32470465624132e-11	-0.262798903589628	0.118	0.138	4.84855151230886e-07	HS2ST1
1.38827616473153e-11	-0.305485286689925	0.179	0.194	5.08122959053386e-07	SMURF1
1.41600910112778e-11	-0.32111263658796	0.28	0.28	5.18273491103779e-07	LARP4B
1.44795384007492e-11	-0.294680947316164	0.453	0.421	5.29965585005823e-07	PDE4D
1.4846487640459e-11	-0.301627571574337	0.286	0.29	5.43396294128438e-07	TESPA1
2.83557294012572e-11	-0.275012902172138	0.15	0.167	1.03784805181541e-06	RREB1
2.93868308705948e-11	-0.305603203624679	0.195	0.207	1.07558739669464e-06	GTF2F2
3.56279515600573e-11	-0.271994286374047	0.137	0.156	1.30401865504966e-06	MCU
4.35324853620568e-11	-0.29358168187777	0.184	0.197	1.59333249673664e-06	RBFOX2
4.36137349673315e-11	-0.312952893517298	0.331	0.32	1.5963063135393e-06	TAF3
4.63609864232284e-11	-0.29399738067328	0.424	0.394	1.69685846407658e-06	RTN4
5.34365287336408e-11	-0.310276355489237	0.211	0.221	1.95583038817999e-06	FAM126B
5.55100490654743e-11	-0.293418061601506	0.182	0.196	2.03172330584542e-06	RFX7
5.83183132291485e-11	-0.323906784382912	0.26	0.262	2.13450858250007e-06	PPP6R2
6.8562705028655e-11	-0.278009589500209	0.14	0.159	2.5094635667538e-06	ITGAV
9.45059289471451e-11	-0.290631294763864	0.168	0.183	3.45901150539446e-06	KDM3B
1.01357530761769e-10	-0.276593893650605	0.132	0.15	3.7097869834115e-06	ATP2C1
1.27781388142015e-10	-0.278837217151574	0.166	0.181	4.6769265873859e-06	AVL9
1.32543954696297e-10	-0.335091276637176	0.256	0.26	4.85124128583916e-06	ITPR1
1.51832207701552e-10	-0.318203670918721	0.267	0.267	5.55721063408452e-06	WDR26
1.66441783371745e-10	-0.286209597708155	0.161	0.176	6.09193571318925e-06	MFSD14C
1.81016092331506e-10	-0.290772050280852	0.168	0.182	6.62536999542544e-06	RALGAPB
1.94054630621449e-10	-0.319128998202163	0.249	0.252	7.10259353537564e-06	SCAF8
2.04375401982113e-10	-0.306629027980062	0.291	0.287	7.48034408794731e-06	SKI
2.46279908255864e-10	-0.250161844770482	0.089	0.107	9.01409092207289e-06	CHSY1
2.519933018185e-10	-0.336950921626268	0.282	0.279	9.22320683985893e-06	EPS15
2.98515018558756e-10	-0.301465489155883	0.22	0.228	1.0925948194269e-05	ARID1A
3.08217955678733e-10	-0.278225341189641	0.142	0.16	1.12810853957973e-05	AHCYL2
3.23426297944376e-10	-0.326387655148898	0.363	0.343	1.18377259310621e-05	FAF1
3.39640659077918e-10	-0.315472147626402	0.185	0.197	1.24311877629109e-05	SFMBT1
3.5056741840669e-10	-0.315955808930412	0.291	0.287	1.28311180811032e-05	ZFC3H1
3.76190825856379e-10	-0.256680784621647	0.488	0.445	1.37689604171693e-05	CD6
3.83325423785528e-10	-0.276076400161748	0.143	0.161	1.40300938359741e-05	SIPA1L3
4.1402917372341e-10	-0.282581906101498	0.188	0.202	1.51538817874505e-05	RAD51B
4.40524192730179e-10	-0.301652936059242	0.27	0.272	1.61236259781173e-05	NSMCE2
5.86445632546147e-10	-0.313022735054859	0.335	0.323	2.14644965968215e-05	EXOC4
6.0763803737633e-10	-0.275028095178847	0.533	0.468	2.22401598060111e-05	NSD3
6.51114196697457e-10	-0.345884168025961	0.345	0.323	2.38314307133236e-05	AMBRA1
7.31211351252237e-10	-0.294693813440567	0.208	0.218	2.67630666671831e-05	DENND4C
8.0788858878256e-10	-0.319177318540998	0.258	0.259	2.95695302380305e-05	GSK3B
9.56414180667746e-10	-0.269484560983834	0.136	0.152	3.50057154266202e-05	TAF1
1.12530439284647e-09	-0.279012812261142	0.182	0.195	4.11872660825737e-05	TMEM71
1.30696502506324e-09	-0.287772766117013	0.197	0.207	4.78362268823398e-05	TOP2B
1.43991439579361e-09	-0.282843833485425	0.382	0.362	5.27023068004421e-05	NLRP1
1.58389650232312e-09	-0.295673609453101	0.175	0.187	5.79721958815286e-05	RETREG3
1.60031821107316e-09	-0.254344332143186	0.324	0.328	5.85732468434889e-05	GLCCI1
2.11350085226837e-09	-0.32061450185697	0.302	0.294	7.73562446938748e-05	SENP5
3.03839835529582e-09	-0.310977805572003	0.23	0.234	0.000111208418202182	GTF2I
3.23410455265737e-09	-0.310845838302756	0.235	0.238	0.000118371460731813	GPBP1L1
3.93408583056e-09	-0.300672790779965	0.226	0.231	0.000143991475484326	GIT2
4.29365519546726e-09	-0.320195478094765	0.206	0.213	0.000157152073809297	ADAM17
4.32907110986209e-09	-0.259774466362615	0.179	0.192	0.000158448331692063	NF1
4.40117016028192e-09	-0.26250914125591	0.174	0.187	0.000161087229036478	EYA3
4.90990689427822e-09	-0.315901522995033	0.242	0.243	0.000179707502237477	SND1
7.0098093718174e-09	-0.304066868236852	0.338	0.321	0.000256566032817889	SENP6
7.02322427007148e-09	-0.2957037845799	0.194	0.203	0.000257057031508886	ECPAS
8.41912534766696e-09	-0.296223558102218	0.176	0.187	0.000308148406849958	ZBTB44
9.49434909664694e-09	-0.298810100844778	0.195	0.203	0.000347502671286375	PPP2R5A
9.78809555593157e-09	-0.262857590382344	0.17	0.182	0.000358254085442652	SLC20A2
9.81383959488991e-09	-0.271135797065557	0.36	0.355	0.000359196343012565	AUTS2
1.12606069500366e-08	-0.262237867487773	0.357	0.344	0.00041214947497829	BCL2
1.16781412070907e-08	-0.267278539811018	0.157	0.171	0.000427431646320725	KAT2B
1.27459518862097e-08	-0.285528600384048	0.47	0.424	0.00046651458498716	TLE4
1.3963669995637e-08	0.646854814212992	0.666	0.604	0.000511084285510309	CD74
2.43087403815716e-08	-0.300281181152752	0.162	0.173	0.000889724206705903	NOTCH2
2.51193911717063e-08	-0.297519686820179	0.179	0.188	0.000919394836275623	RETREG1
2.71443100934392e-08	-0.288428178297415	0.416	0.377	0.000993508893729969	SRSF4
2.76799198199456e-08	-0.301841183756335	0.247	0.246	0.00101311274532983	CHD6
3.62499908926636e-08	-0.302477332239391	0.263	0.26	0.00132678591666238	RBL2
3.94418351519479e-08	-0.26048583499805	0.157	0.169	0.00144361060839644	REPS1
4.52381974026843e-08	-0.297621028196132	0.395	0.362	0.00165576326313565	XRN1
4.63316901587783e-08	-0.278667434353237	0.196	0.203	0.00169578619150144	WWP1
5.2498156133298e-08	-0.293161424539053	0.371	0.347	0.00192148501263484	ACAP2
6.17212378981787e-08	-0.262518386487928	0.44	0.401	0.00225905902831124	GSPT1
6.97081646886849e-08	-0.312674297289425	0.254	0.251	0.00255138853577056	CUL1
7.13794089209553e-08	-0.303033666369609	0.173	0.184	0.00261255774591588	MXD1
7.40690077820064e-08	-0.273584167754929	0.173	0.181	0.00271099975382921	OOEP
7.53410768181238e-08	-0.285720758019932	0.185	0.193	0.00275755875262015	CSNK1G1
7.80899278903808e-08	-0.274084450523027	0.41	0.38	0.00285816945071583	DIAPH1
9.06084873922856e-08	-0.310199834831925	0.281	0.273	0.00331636124704505	SNRK
9.71720680688482e-08	-0.300964813885874	0.321	0.305	0.00355659486338791	RESF1
1.04553425792876e-07	-0.278371976426877	0.197	0.204	0.00382675993744506	FBXO42
1.11813800736244e-07	-0.270137878239149	0.264	0.263	0.00409249692074728	MALT1
1.12624100726568e-07	-0.282697679684227	0.375	0.348	0.00412215471069312	KMT2A
1.37638424072496e-07	-0.264996610314268	0.155	0.166	0.00503770395947742	TYW1
1.63386990058921e-07	-0.251472600715056	0.192	0.202	0.00598012722314658	CMTM8
1.98403813233776e-07	-0.309656903501336	0.246	0.245	0.00726177796816943	RCOR1
1.98641605486095e-07	-0.28984139941313	0.235	0.236	0.00727048140239656	PITPNB
2.10603148953154e-07	-0.255674680210632	0.145	0.157	0.0077082858548344	ARID3B
2.27753516828505e-07	-0.27675907703349	0.153	0.164	0.0083360064694401	SNX14
2.38672607920723e-07	-0.253879406286235	0.17	0.18	0.00873565612250638	CLIP1
2.94207490493427e-07	-0.256146313051269	0.474	0.433	0.0107682883595499	SLC2A3
3.02612487047093e-07	-0.261558553118232	0.178	0.187	0.0110759196384106	IQCB1
3.20349069923719e-07	-0.286883681716023	0.172	0.18	0.011725096308278	UBE2W
3.3175656862197e-07	-0.250317805368656	0.136	0.148	0.0121426221681327	DDI2
3.77159967752597e-07	-0.266419886999061	0.181	0.189	0.0138044319797128	CDC27
4.30399795271093e-07	-0.280736745438793	0.203	0.208	0.0157530629067173	RASA1
4.43276112417432e-07	-0.280272258487849	0.193	0.198	0.0162243489905904	UBAP2
4.73105364822081e-07	-0.305871334503655	0.311	0.297	0.017316129457853	RALA
4.89299211986667e-07	-0.274921770145093	0.241	0.241	0.017908840457924	BRD7
4.94521571889935e-07	-0.261723723778603	0.486	0.433	0.0180999840527435	GCC2
5.40502782677633e-07	-0.305083677391652	0.29	0.278	0.0197829423487841	STT3B
5.78002316207149e-07	-0.310166178559917	0.11	0.121	0.0211554627754978	FLOT1
5.84232146857776e-07	-0.284398689807683	0.247	0.245	0.0213834808071414	FBXL17
5.92600746365898e-07	-0.341171211359353	0.307	0.297	0.0216897799177382	CTSS
6.06582508111151e-07	-0.258717633612613	0.174	0.183	0.0222015263793762	FBXO28
7.09846110308693e-07	-0.282707597538647	0.203	0.208	0.0259810774834085	GMDS
7.15160440830091e-07	-0.288509336786977	0.377	0.347	0.0261755872948222	ACTR3
7.18870805266428e-07	-0.269568029032351	0.19	0.197	0.0263113903435565	SENP7
7.56111887729504e-07	-0.276789334681756	0.169	0.177	0.0276744512027876	SUSD6
7.97927967080896e-07	-0.292297365084977	0.221	0.224	0.0292049615231279	PITPNA
8.67377731212714e-07	-0.257165248552161	0.133	0.145	0.0317468923401165	PELI2
9.58209286180302e-07	-0.3039585437837	0.321	0.302	0.0350714180834852	RAB3GAP1
1.01830295357665e-06	-0.2756824241081	0.22	0.222	0.037270906403859	POGZ
1.29698259145451e-06	-0.280732678280682	0.177	0.183	0.0474708598298267	AP1G1
1.30487359299854e-06	-0.281186028678221	0.358	0.333	0.0477596783773395	BIRC2
1.75029410282144e-06	-0.281342458830474	0.422	0.38	0.0640625144573676	PPP1R12A
1.7986478360661e-06	-0.282190933167623	0.226	0.226	0.0658323094478554	USP10
1.96725648242372e-06	-0.261959734253317	0.163	0.17	0.0720035545131904	UBXN7
2.15801050987754e-06	-0.267518558593002	0.169	0.176	0.0789853426720279	NR2C2
2.18834671972649e-06	-0.260414971321952	0.157	0.166	0.0800956782887091	DCAF6
2.27661635543531e-06	-0.275962011787801	0.204	0.207	0.0833264352252877	HECTD4
2.28013783414233e-06	-0.287877781645312	0.39	0.355	0.0834553248674434	UBAC2
2.30805326319054e-06	-0.262103506915202	0.174	0.18	0.0844770574860369	LATS1
2.69250897342759e-06	-0.287170719910077	0.389	0.353	0.0985485209364231	BRD4
2.96504501372033e-06	-0.345525661902546	0.249	0.244	0.108523612547178	PFKFB3
3.2074705280545e-06	-0.282482104589447	0.213	0.214	0.117396628797323	BTAF1
3.2391939794912e-06	-0.317735640653089	0.476	0.42	0.118557738843357	RAC1
3.86241938062795e-06	-0.296128012096469	0.308	0.29	0.141368411750364	TRIM33
4.02779385264184e-06	-0.293766312847533	0.299	0.284	0.147421282800544	AP2B1
4.35750866522023e-06	-0.251116191580234	0.17	0.177	0.159489174655726	MOSMO
4.58155609781462e-06	-0.291377465061709	0.267	0.258	0.167689534736113	USP33
5.80334694370179e-06	-0.281983518283491	0.243	0.241	0.212408301486429	NEK1
5.87300827269408e-06	-0.253170234116527	0.16	0.168	0.214957975788876	KMT5B
5.91214838952847e-06	-0.281214562276633	0.205	0.206	0.216390543205131	IPO7
6.03092563538127e-06	-0.288111604564435	0.24	0.236	0.22073790918059	DYM
6.14347017940775e-06	-0.298048786659024	0.327	0.305	0.224857152036503	ZFAND6
7.07848441716951e-06	-0.259289065611901	0.227	0.228	0.259079608152821	DIAPH2
7.09607622886275e-06	-0.252182941820236	0.183	0.189	0.259723486052605	CASC4
7.22095512197289e-06	-0.261754368140847	0.179	0.185	0.26429417841933	PDS5B
7.95532351201027e-06	-0.276312604906457	0.36	0.331	0.291172795863088	CEP350
8.90005500110662e-06	-0.281322695860945	0.34	0.318	0.325750913095503	USP25
9.90955595859455e-06	-0.289730465782938	0.46	0.403	0.362699657640519	PSMA1
1.00418207080251e-05	-0.270513994723026	0.411	0.378	0.367540679734426	RILPL2
1.24001817673224e-05	-0.302770480116826	0.248	0.242	0.453859052865767	RTN3
1.25133769458586e-05	-0.253716118896149	0.17	0.175	0.458002109595369	FAM193A
1.53411389767112e-05	-0.281657529118619	0.248	0.241	0.561501027686608	PPP2R5E
1.76636919836288e-05	-0.287538475614661	0.29	0.277	0.646508790292799	AC008105.3
1.8469598840976e-05	-0.344147622998316	0.366	0.338	0.676005787178562	MARCKSL1
2.01711950648647e-05	-0.292609122090909	0.317	0.295	0.738285910569111	MARCH6
2.71167952772591e-05	-0.251805017993107	0.173	0.178	0.992501823942961	NBEAL1
2.7966388878462e-05	-0.293122730352649	0.251	0.244	1	BORCS5
2.95279696550649e-05	-0.302805105504909	0.155	0.16	1	RNF19B
3.09473311559139e-05	-0.250677700503835	0.204	0.205	1	PCSK7
3.1434565207598e-05	-0.288953226066753	0.26	0.251	1	CBFB
3.53981150641248e-05	-0.272902460193263	0.263	0.254	1	RBM26
4.22722347230524e-05	-0.25751991018229	0.359	0.333	1	SLC7A6
4.2636846238564e-05	-0.286901352207128	0.288	0.272	1	ADNP
4.2655937776494e-05	-0.257374017398346	0.18	0.185	1	CAMK2D
4.30421089267141e-05	-0.297720841303158	0.203	0.203	1	BID
5.52043626159806e-05	-0.252598144048634	0.167	0.171	1	MLLT10
6.99257409453546e-05	-0.275047715032094	0.201	0.201	1	DNAJC5
7.77873939452798e-05	-0.269091300388686	0.241	0.236	1	PDE8A
8.11616076034205e-05	-0.269765304586378	0.427	0.378	1	NCOR1
8.23996752342744e-05	-0.276955069124643	0.288	0.274	1	FBXW11
8.41097598638107e-05	-0.279852973278738	0.449	0.402	1	SERPINB9
9.73336544711675e-05	-0.272816029767959	0.264	0.253	1	PPA1
0.00010805874694864	-0.272025234316822	0.218	0.215	1	YLPM1
0.000117007015960709	-0.273587987197234	0.277	0.265	1	KCTD20
0.000117208511144492	-0.253193306594004	0.214	0.213	1	TNPO1
0.00012257547235352	-0.280271307648833	0.236	0.23	1	OXSR1
0.000134057197384937	-0.269194292856768	0.365	0.334	1	RANBP2
0.000160013777227837	-0.252079962097444	0.148	0.153	1	PVT1
0.000162259029132339	-0.28653640866488	0.291	0.272	1	PSPC1
0.000180750544638713	-0.27527380248266	0.309	0.289	1	MICU2
0.000225793591260735	-0.26248238275651	0.226	0.221	1	HIPK3
0.000238768076100503	-0.289904388034161	0.311	0.288	1	ZFR
0.000249552742018787	-0.272946991387569	0.232	0.226	1	USP12
0.000251358059328057	-0.252465064985754	0.351	0.326	1	FNIP1
0.000292117153925122	-0.281254704096311	0.309	0.286	1	JPX
0.000296996209421038	-0.280051020836333	0.208	0.205	1	ARL8B
0.000345519279295608	-0.257424250687225	0.227	0.222	1	PSMA3-AS1
0.000400040427408794	-0.262344501566084	0.229	0.223	1	CUL5
0.000405493791903343	-0.263307169689777	0.319	0.3	1	KDM2B
0.000428417264472812	-0.276030004645714	0.256	0.244	1	FGD3
0.000508045234000728	-0.258019386084597	0.296	0.278	1	CYFIP2
0.000579788019502987	-0.251113342427194	0.251	0.243	1	ECE1
0.000619621902163184	-0.252404119265213	0.224	0.219	1	EHMT1
0.000676535484737174	-0.274629243882896	0.256	0.245	1	BTBD7
0.000730543446509417	-0.272479157954913	0.269	0.254	1	PPP6C
0.000825206646117895	-0.259420282151382	0.196	0.194	1	TMEM131
0.000830125927663431	-0.272352341812184	0.31	0.29	1	YAF2
0.000919301373796694	-0.262508152088208	0.155	0.158	1	ERGIC1
0.00111132972155198	-0.272262016270802	0.341	0.312	1	MBNL2
0.00146781313020433	-0.255024832352591	0.206	0.202	1	QRICH1
0.00177629371511189	-0.263213785925118	0.24	0.23	1	FOXN2
0.00205734630781334	-0.277414180352128	0.243	0.231	1	UBE2G1
0.00228980215657978	-0.259447166062029	0.319	0.292	1	RNF145
0.00244426933274047	-0.258585672278666	0.192	0.189	1	MAP4
0.00273372601909829	-0.271538158667824	0.272	0.255	1	USP8
0.00306906418960523	-0.251491738790255	0.278	0.263	1	SMARCA2
0.0032273321213941	-0.255452070841527	0.277	0.261	1	ZNRF2
0.00370146181011627	-0.256668173819437	0.228	0.219	1	CLTC
0.00370615697014272	-0.281070437156156	0.268	0.251	1	LRRFIP2
0.00584190132454987	-0.257771408272334	0.267	0.251	1	SPPL2A
0.00798559419149348	-0.250030977423117	0.233	0.222	1	TSPAN14
0.00815202777941522	-0.254220277955592	0.368	0.331	1	PBRM1
0.00879798446389981	-0.273269098516213	0.341	0.306	1	FKBP1A
0.00941647508346594	-0.250041167693578	0.319	0.291	1	PKN2
0.00995508486128744	-0.262061748270746	0.289	0.268	1	FBXO34
0.0116944335139703	-0.265344204818447	0.255	0.239	1	HOOK3
0.0146222461974084	-0.253056749759372	0.219	0.208	1	PPTC7
0.0161606566665262	-0.250874288040112	0.296	0.275	1	PIBF1
0.0177677107667095	-0.265054495470423	0.21	0.202	1	ST3GAL1
0.0203603729470216	-0.251532538507519	0.33	0.3	1	BICRAL
0.0222626089958656	-0.265691051782235	0.197	0.19	1	GCH1
0.0525818261453784	-0.263855123877571	0.308	0.28	1	TPM4
0.0533817294623826	-0.251542756903059	0.305	0.278	1	RNF115
0.0794627962441139	0.350382086610989	0.106	0.103	1	FGFBP2
0.106306422421864	-0.258603273470061	0.182	0.174	1	STXBP2
0.126480620869347	-0.295033598272894	0.274	0.233	1	EHD1
0.13361093793454	-0.257991617148469	0.253	0.233	1	BNIP3L
0.140325693153703	-0.2630421877935	0.374	0.336	1	TNFRSF1B
0.186124346958407	-0.252090887039371	0.295	0.264	1	GOLPH3
0.204011943620266	-0.262508847278683	0.229	0.212	1	AP1S2
